Date,AAPL,MSFT,NVDA
2018-02-22,40.999820709228516,86.20110321044922,59.94757080078125
2018-02-23,41.71285629272461,88.39065551757812,60.88336181640625
2018-02-26,42.53761291503906,89.668701171875,61.04426574707031
2018-02-27,42.39976501464844,88.52223205566406,60.9155387878418
2018-02-28,42.33558654785156,88.1181411743164,59.91043472290039
2018-03-01,41.59402084350586,87.25359344482422,57.486778259277344
2018-03-02,41.881622314453125,87.44153594970703,58.55873489379883
2018-03-05,42.02660369873047,87.99595642089844,58.33840560913086
2018-03-06,41.9909553527832,87.69525146484375,59.95004653930664
2018-03-07,41.60114669799805,88.20272827148438,59.87082290649414
2018-03-08,42.05512237548828,88.7383804321289,59.707427978515625
2018-03-09,42.777671813964844,90.72119903564453,60.73481369018555
2018-03-12,43.19123458862305,90.93730926513672,61.83152389526367
2018-03-13,42.775299072265625,88.71957397460938,61.32402801513672
2018-03-14,42.4116325378418,88.19332122802734,61.57901382446289
2018-03-15,42.4615478515625,88.5034408569336,61.727542877197266
2018-03-16,42.31181716918945,88.89812469482422,62.009769439697266
2018-03-19,41.66532516479492,87.29118347167969,59.66286849975586
2018-03-20,41.651065826416016,87.51671600341797,61.78696060180664
2018-03-21,40.70747756958008,86.9059066772461,61.53445053100586
2018-03-22,40.13229751586914,84.37803649902344,59.873294830322266
2018-03-23,39.20295333862305,81.92536926269531,57.6749382019043
2018-03-26,41.06399154663086,88.12753295898438,60.524391174316406
2018-03-27,40.01107406616211,84.07730865478516,55.830596923828125
2018-03-28,39.5689811706543,84.00214385986328,54.798240661621094
2018-03-29,39.87797164916992,85.76881408691406,57.33329391479492
2018-04-02,39.616519927978516,83.18458557128906,54.723968505859375
2018-04-03,40.02295684814453,84.30284881591797,55.78848648071289
2018-04-04,40.788291931152344,86.76493835449219,56.00883865356445
2018-04-05,41.071128845214844,86.81192016601562,54.805667877197266
2018-04-06,40.02057647705078,84.79151153564453,53.04053497314453
2018-04-09,40.41750717163086,85.2989501953125,53.32771682739258
2018-04-10,41.1780891418457,87.28180694580078,56.42226028442383
2018-04-11,40.985557556152344,86.32325744628906,56.00883865356445
2018-04-12,41.38961410522461,87.9395980834961,58.078460693359375
2018-04-13,41.529850006103516,87.46974182128906,57.31101608276367
2018-04-16,41.78891372680664,88.49405670166016,57.30854034423828
2018-04-17,42.364097595214844,90.27951049804688,58.806297302246094
2018-04-18,42.2690315246582,90.62720489501953,58.51664733886719
2018-04-19,41.071128845214844,90.31708526611328,56.70200729370117
2018-04-20,39.38834762573242,89.27400207519531,56.62030792236328
2018-04-23,39.274269104003906,89.60289764404297,55.424583435058594
2018-04-24,38.727603912353516,87.50733184814453,54.761104583740234
2018-04-25,38.89635467529297,86.74614715576172,53.637168884277344
2018-04-26,39.03182601928711,88.57862854003906,55.75632095336914
2018-04-27,38.58023452758789,90.04458618164062,56.03111267089844
2018-04-30,39.27900695800781,87.88320922851562,55.677093505859375
2018-05-01,40.19170379638672,89.27400207519531,56.23163986206055
2018-05-02,41.96717071533203,87.8738021850586,56.026161193847656
2018-05-03,42.04323959350586,88.40005493164062,57.67988586425781
2018-05-04,43.6927375793457,89.42436218261719,59.182594299316406
2018-05-07,44.00885009765625,90.42047882080078,61.56415557861328
2018-05-08,44.22038269042969,90.0351791381836,61.9899787902832
2018-05-09,44.53173828125,91.09707641601562,63.321861267089844
2018-05-10,45.16871643066406,92.00860595703125,64.39877319335938
2018-05-11,44.9969367980957,91.81127166748047,63.012413024902344
2018-05-14,44.89196014404297,92.12139129638672,63.21788024902344
2018-05-15,44.483951568603516,91.45417785644531,60.79176330566406
2018-05-16,44.89910888671875,91.69012451171875,60.903160095214844
2018-05-17,44.61518478393555,90.77462768554688,61.32402801513672
2018-05-18,44.452945709228516,90.94452667236328,60.88583755493164
2018-05-21,44.76788330078125,92.11483764648438,60.46497344970703
2018-05-22,44.65575408935547,92.02045440673828,60.0837287902832
2018-05-23,44.94206237792969,93.11528015136719,61.31983947753906
2018-05-24,44.89196014404297,92.78492736816406,61.356998443603516
2018-05-25,44.99454879760742,92.83213806152344,61.7508659362793
2018-05-29,44.832305908203125,92.5018081665039,61.57993698120117
2018-05-30,44.736873626708984,93.38896942138672,62.669891357421875
2018-05-31,44.58655548095703,93.28514099121094,62.471717834472656
2018-06-01,45.390621185302734,95.12556457519531,63.816829681396484
2018-06-04,45.76999282836914,95.95610046386719,65.6078109741211
2018-06-05,46.12311553955078,96.44686889648438,65.66230773925781
2018-06-06,46.28297805786133,96.73001098632812,65.68212127685547
2018-06-07,46.15890884399414,95.21048736572266,65.124755859375
2018-06-08,45.73897171020508,95.9183349609375,64.97118377685547
2018-06-11,45.6268310546875,95.3709487915039,64.5599594116211
2018-06-12,45.87736129760742,95.61634063720703,65.04548645019531
2018-06-13,45.5003776550293,95.18216705322266,65.00090789794922
2018-06-14,45.524234771728516,95.72016143798828,66.11810302734375
2018-06-15,45.05658721923828,94.50263977050781,65.70936584472656
2018-06-18,45.03273391723633,95.19161224365234,65.66726684570312
2018-06-19,44.305015563964844,95.19161224365234,64.44849395751953
2018-06-20,44.49826431274414,96.1448745727539,64.9786376953125
2018-06-21,44.2501220703125,95.45590209960938,63.69047927856445
2018-06-22,44.12129211425781,94.76692962646484,62.16454315185547
2018-06-25,43.465152740478516,92.86042785644531,59.23405838012695
2018-06-26,44.004371643066406,93.51166534423828,59.945011138916016
2018-06-27,43.93995666503906,92.05821228027344,58.39181900024414
2018-06-28,44.25967788696289,93.08692169189453,59.66508865356445
2018-06-29,44.16661834716797,93.06807708740234,58.68413162231445
2018-07-02,44.66051483154297,94.3893814086914,60.00693893432617
2018-07-03,43.882694244384766,93.48334503173828,58.66926574707031
2018-07-05,44.23581314086914,94.15345764160156,60.12831115722656
2018-07-06,44.8490104675293,95.4747543334961,61.26781463623047
2018-07-09,45.47174835205078,96.12599182128906,61.74342346191406
2018-07-10,45.416873931884766,96.38082885742188,62.73429870605469
2018-07-11,44.8275260925293,96.24867248535156,61.31735610961914
2018-07-12,45.57912063598633,98.33445739746094,62.23390197753906
2018-07-13,45.65069580078125,99.50479125976562,61.760772705078125
2018-07-16,45.55048370361328,99.0140151977539,61.48332214355469
2018-07-17,45.6793212890625,99.99555969238281,62.84329605102539
2018-07-18,45.42879104614258,99.21222686767578,62.350345611572266
2018-07-19,45.78192138671875,98.53268432617188,62.43207931518555
2018-07-20,45.67694854736328,100.29756927490234,62.14968490600586
2018-07-23,45.717506408691406,101.90205383300781,61.7830696105957
2018-07-24,46.049163818359375,101.60945129394531,61.60966110229492
2018-07-25,46.483394622802734,104.60130310058594,62.39244079589844
2018-07-26,46.337852478027344,103.45931243896484,63.1281623840332
2018-07-27,45.56718444824219,101.62834167480469,62.42960739135742
2018-07-30,45.3118896484375,99.44816589355469,60.47512435913086
2018-07-31,45.40254211425781,100.11824798583984,60.655948638916016
2018-08-01,48.07722473144531,100.30702209472656,61.05477523803711
